"id","text","date","truthRating","ratingName","author","headline","named_entities_claim","named_entities_article","keywords","source","sourceURL","link","language"
"http://data.gesis.org/claimskg/claim_review/9b27fcb5-4f13-5d3b-aea0-40b07de9542c","'As has been noted by many observers, including Bill Clinton's former secretary of labor, my plan does more than anybody to reduce costs.'",2008-02-21,1,"FALSE","Barack Obama","Experts rate Dem plans about the same","Austin, Texas,Barack Obama,Bill Clinton,Bush tax cuts,Factcheck.org,Hillary Clinton,Paul Krugman,Robert Reich,employer mandate,individual mandate,universal health insurance","Bill Clinton","Health Care","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/feb/22/barack-obama/experts-rate-dem-plans-about-the-same/","English"
"http://data.gesis.org/claimskg/claim_review/f35b3fda-183e-55af-afcc-a2a067e468ac","Preventive care does not save the government money.",2009-08-14,3,"TRUE","David Brooks","Brooks claims that preventive care will cost the government","American Cancer Society,American Diabetes Association,American Heart Association,Barack Obama,Congressional Budget Office,David Brooks,Douglas Elmendorf,Nancy Pelosi,Nathan Deal,New England Journal of Medicine,NewsHour with Jim Lehrer,Steny Hoyer,USA Today,cardiovascular disease,colon cancer,hypertension","","Health Care,Pundits","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/aug/17/david-brooks/brooks-claims-preventive-care-will-cost-government/","English"
"http://data.gesis.org/claimskg/claim_review/0c7d3dac-68ee-5ffc-86b1-d9b652d8ed0b","'We are bogged down in a war that John McCain now suggests might go on for another 100 years.'",2008-02-26,1,"FALSE","Barack Obama","Straight talk, twisted","ABC,Barack Obama,CBS,Cleveland, Ohio,Derry, N.H,Hillary Clinton,Iraq,Iraq war,Japan,John He Is,John McCain,Kuwait,Morning America,South Korea,VoteVets.org,Washington, D.C,a thousand years,s well,straw man,what I'm","John McCain","Iraq","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/mar/05/barack-obama/straight-talk-twisted/","English"
"http://data.gesis.org/claimskg/claim_review/8edf2966-9d4e-55a7-8e62-925d19759535","The Democrats propose 'a government-controlled health care plan that will deprive roughly 120 million Americans of their current health care coverage.'",2009-05-12,1,"FALSE","Mike Pence","120 million """"deprived"""" of health care is not correct","Barack Obama,Lewin Group,Medicaid,Medicare,Mike Pence,Republican,State Children’s Health Insurance Program,UnitedHealth Group,health insurance exchange,https,public option,t account","","Health Care","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/may/19/mike-pence/120-million-deprived-health-care-not-correct/","English"
"http://data.gesis.org/claimskg/claim_review/81078697-025b-519e-85c7-fba8fd889384","A new bill 'was written into the new health care reform initiative ensuring that Congress will be 100 percent exempt.'",2009-08-24,1,"FALSE","Chain email","'$64,000 question' e-mail says Congress is exempt from health reform. They're not.","128,000 Question,64,000 Question,64,000 question,ABC,ABC News,ABC TV,Barack Obama,Charlie Gibson,chain e-mail,health care exchange,health care reform,public option,the chain,universal health care","health care reform","Health Care","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/sep/11/chain-email/64000-question-e-mail-says-congress-exempt-health-/","English"
"http://data.gesis.org/claimskg/claim_review/8bf54b6f-d049-5ad7-9dd0-e09d71b71ee9","If you're a small business and don't 'adopt the health care plan that Senator Obama mandates, he's going to fine you.'",2008-10-15,1,"FALSE","John McCain","Small businesses are exempt","Barack Obama,Joe the Plumber,Joe the plumber,John McCain,Medicaid,State Children’s Health Insurance Program","","Health Care","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/oct/15/john-mccain/small-businesses-are-exempt/","English"
"http://data.gesis.org/claimskg/claim_review/5cbce639-85fd-5eff-abec-2a17adf64aec","'Barack Obama loves Che Guevara.'",2008-02-18,1,"FALSE","Bloggers","Flag was there, but Obama wasn't waving it","Barack Obama,Che Guevara,Cuba,Cuban revolution,Ernesto “Che” Guevara,Fidel Castro,Harris County,Hispanic,Marxist,Orlando Sanchez,Pledge of Allegiance,Republican,YouTube,chain e-mail,the Fox,the Internet","Barack Obama,Che Guevara","History","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/feb/22/blog-posting/flag-was-there-but-obama-wasnt-waving-it/","English"
"http://data.gesis.org/claimskg/claim_review/caa9d4cd-3ef7-53a2-ab78-e48a3b062d0b","'The legislation ... that Senator McCain supports would provide the authority for the federal government to surveille American citizens in their own country without any suspicion whatsoever that they're engaging in discussions with terrorists or about criminal activity.'",2008-06-29,3,"TRUE","Bob Barr","While on Big Brother watch, Barr hits McCain","Bob Barr,Bush administration,Center for Democracy & Technology,FISA,FISA court,FISA law,Foreign Intelligence Surveillance Act,Fourth Amendment,Fox News,John McCain,Libertarian,Republican,director of national intelligence,libertarians,probable cause,search and seizure,warrantless wiretapping,warrantless wiretapping program,weapons of mass destruction","","Civil Rights,Terrorism","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/jul/02/bob-barr/while-on-big-brother-watch-barr-hits-mccain/","English"
"http://data.gesis.org/claimskg/claim_review/8c86a2be-0ab5-5efd-b314-c59955ca1bfe","'I don't have lobbyists running my campaign.'",2008-01-17,1,"FALSE","Mitt Romney","Campaign is ankle-deep in lobbyists","AT&T,Al Cardenas,American Trans Air,Amgen,Associated Press,Barbara Comstock,Bell South,Capitol Hill,Dutko Worldwide,General Electric,Glen Johnson,Hispanic,Kaiser Aluminum,Lucent Technologies,Microsoft,Mitt Romney,National Association of Broadcasters,Patton Boggs,Pfizer,Progress Energy,Tallahassee,Texas Instruments,Venetian Casino Resort,Vin Weber,Washington, D.C","","Ethics","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/jan/18/mitt-romney/campaign-is-ankle-deep-in-lobbyists/","English"
"http://data.gesis.org/claimskg/claim_review/05bda1be-8e8b-51cd-b568-1def75e877e7","Romney said ''No' to in-state tuition' for illegal immigrants.",2007-11-26,3,"TRUE","Mitt Romney","Yes, Romney said no.","Arkansas,Mike Huckabee,Mitt Romney","illegal immigrants","Immigration","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2007/dec/05/mitt-romney/yes-romney-said-no/","English"
"http://data.gesis.org/claimskg/claim_review/770792fa-2d6c-5da2-9492-677ccf83e274","'Sen. Obama worked on some of the deepest issues we had and was successful in a bipartisan way.'",2007-09-11,3,"TRUE","Barack Obama","He worked with Republicans in Illinois","Barack Obama,John McCain,Kirk Dillard,Paul Simon,Republican,liberal Democrat","","Job Accomplishments","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2007/sep/08/barack-obama/he-worked-with-republicans-in-illinois/","English"
"http://data.gesis.org/claimskg/claim_review/3bb8d0f5-3194-5f69-b3c5-f30339e453ed","'For at least a year now, I have called for two additional brigades, perhaps three.'",2008-07-20,3,"TRUE","Barack Obama","Obama proposed more troops in '07","Afghanistan,Barack Obama,Iraq,NATO,Pakistan,Taliban,The speech,Washington, D.C,Woodrow Wilson International Center for Scholars,counterterrorism","","Military","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/jul/22/barack-obama/obama-proposed-more-troops-in-07/","English"
"http://data.gesis.org/claimskg/claim_review/877d5b53-0af7-50a7-a58a-a673a87008b0","'Sen. Obama's chair in New Hampshire is a lobbyist. He lobbies for the drug companies.'",2008-01-05,3,"TRUE","Hillary Clinton","Lobbyists live in Obama's glass house","Barack Obama,Democrat,He is. We,Hillary Clinton,New Hampshire,New Hampshire secretary of state,Pfizer,Pharmaceutical Research and Manufacturers of America,Robert Gibbs,University of Miami,White House,college football,lobbyist","New Hampshire,lobbyist","Ethics","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/jan/06/hillary-clinton/lobbyists-live-in-obamas-glass-house/","English"
"http://data.gesis.org/claimskg/claim_review/7616a7ef-431c-54ac-838d-9334d72678f1","'His true name is Barak Hussein Muhammed Obama.'",2008-04-18,1,"FALSE","Chain email","No Muhammed or Mohammed in Obama's name","Barack H Obama,Barack H. Obama,Barack Obama,Hawaii,Illinois,Illinois Supreme Court,Kenya,PolitiFact,Supreme Court of Illinois,a bad,chain e-mail,president of the United States","","Candidate Biography,Obama Birth Certificate","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/may/02/chain-email/no-muhammed-or-mohammed-in-obamas-name/","English"
"http://data.gesis.org/claimskg/claim_review/92b567b9-32cc-5e14-8128-2371952c2d33","'Barack Obama accepted $200,000 from executives and employees of oil companies.'",2008-04-15,3,"TRUE","Hillary Clinton","Yes, oil company employees have donated to Obama","Barack Obama,Center for Responsive Politics,Hillary Clinton,don't take money","Barack Obama","Energy","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/apr/17/hillary-clinton/yes-oil-company-employees-have-donated-to-obama/","English"
"http://data.gesis.org/claimskg/claim_review/2a22739b-b607-5727-9dc5-00347ac82de8","Obama thinks the national anthem should be 'I'd Like to Teach the World to Sing.'",2008-04-23,1,"FALSE","Chain email","Obama e-mail: It's not The Real Thing","Barack Obama,Coca-Cola,Hillside Singers,I'd Like to Teach the World to Sing,I'd like to buy the world a Coke,I'd like to teach the world to sing,New Seekers,Semmens,chain e-mail,chain email,it. It,pledge of allegiance,the Internet,the anthem,the chain","I'd Like to Teach the World to Sing","Patriotism","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/apr/30/chain-email/obama-e-mail-its-not-the-real-thing/","English"
"http://data.gesis.org/claimskg/claim_review/a4f5e710-1e9a-51f3-b831-69539ff44bed","'Cap-and-trade is wildly unpopular with Americans.'",2009-09-02,1,"FALSE","Investor's Business Daily","IBD editorial board claims that cap-and-trade is unpopular in America","ABC News,CNN,Investor's Business Daily,Washington Post,climate change,global warming,greenhouse gas,here, it","","Cap and Trade,Climate Change,Energy,Environment","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/sep/03/ibdeditorialscom/ibd-editorial-board-claims-cap-and-trade-unpopular/","English"
"http://data.gesis.org/claimskg/claim_review/d846dc35-0c9a-5d69-ae34-f11c17ff3736","'Senator McCain voted against the Bush tax cuts. Now he's for them.'",2007-04-26,3,"TRUE","Mitt Romney","McCain switched on tax cuts","","Bush tax cuts","Taxes","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2007/sep/05/mitt-romney/mccain-switched-on-tax-cuts/","English"
"http://data.gesis.org/claimskg/claim_review/a64fa001-f5b7-5f47-83c4-7439b7b07a02","'In the 1990s, the Biden Crime Bill added 100,000 cops to America's streets. As a result, murder and violent crime rates went down eight years in a row.'",2007-11-02,1,"FALSE","Joe Biden","Call the exaggeration police","Government Accountability Office,Joe Biden,Muhlhausen,Southwest Texas State University","","Crime","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2007/nov/02/joe-biden/call-the-exaggeration-police/","English"
"http://data.gesis.org/claimskg/claim_review/ac410ef9-22df-5e15-bb58-134a6cf11167","Says approximately 70 percent of jobs created in the United States in November 2007-2008 were in Texas.",2009-01-15,1,"FALSE","Rick Perry","Perry claims Texas accounted for 70 percent of the country's new jobs between November 2007 and November 2008.","Alaska,Colorado,District of Columbia,Economic Policy Institute,Investors Business Daily,Iowa,Kansas,Louisiana,Maryland,McCombs School of Business,Nebraska,New Hampshire,North Dakota,Oklahoma,Rick Perry,South Dakota,Susan Combs,Texas,Texas Workforce Commission,Veronica Sanchez,Virginia,Weekly Standard,Wyoming","","Economy,Elections,Job Accomplishments,Workers","politifact","http://www.politifact.com","http://www.politifact.com/texas/statements/2010/jan/12/rick-perry/perry-claims-texas-accounted-70-percent-new-jobs-2/","English"
"http://data.gesis.org/claimskg/claim_review/a9a5710e-e778-5ebb-af81-81f0d64ca722","Under Obama's budget plan, families making over $250,000 are 'going to lose their mortgage deduction, their charitable deductions.'",2009-03-24,1,"FALSE","Cynthia Lummis","Cynthia Lummis claims families who make over $250,000 would lose their mortgage and charitable deductions under Obama plan","Barack Obama,Bush tax cuts,Cynthia Lummis,Obama administration,Republican,Tax Policy Center,itemized deduction,tax bracket","","Taxes","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/mar/24/cynthia-lummis/cynthia-lummis-claims-families-who-make-over-25000/","English"
"http://data.gesis.org/claimskg/claim_review/7445091f-dc22-5d4c-a754-2870af594e83","'Obama has more czars than the Romanovs.'",2009-05-30,3,"TRUE","John McCain","McCain says Obama has more czars than the Romanovs","Afghanistan,Barack Obama,Economic Recovery Advisory Board,ForeignPolicy.com,Gil Kerlikowske,Great Lakes,Joe Biden,John McCain,Michael Romanov,Nicholas II,Obama administration,Office of National Drug Control Policy,Office of Science and Technology Policy,Persian Gulf,Richie Rich,Robert Gibbs,Russia,Talking Points Memo,Twitter,White House,White House Office of Science and Technology Policy,buzzword,drug czar,so. You","Romanovs","Pop Culture","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/jun/12/john-mccain/McCain-says-Obama-has-more-czars-than-Romanovs/","English"
"http://data.gesis.org/claimskg/claim_review/45923f6f-fa13-5dd3-90d3-b4ca5ce41cfe","Stimulus tax cuts 'began showing up in paychecks of 4.8 million Indiana households about three months ago.'",2009-08-05,1,"FALSE","Barack Obama","Obama flubs number of Indiana households getting tax break during speech","Barack Obama,PolitiFact,White House","","Stimulus,Taxes","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/aug/05/barack-obama/obama-flubs-number-households-indiana-during-speec/","English"
